gene,counts
AL359844.1,3.0
OLAH,3.0
MAP3K15,3.0
ADGRG2,3.0
DNAJB5-DT,3.0
PTCHD1-AS,3.0
CXorf58,3.0
FAM205C,3.0
LINC02801,3.0
CLCA2,3.0
AC104169.1,3.0
AL158212.2,3.0
AC117944.1,3.0
NDP-AS1,3.0
AC068790.4,3.0
AL591463.1,3.0
DEPDC1-AS1,3.0
UBE2U,3.0
AL139147.1,3.0
ROR1-AS1,3.0
L1TD1,3.0
FKBP6,3.0
AC232271.3,3.0
DCAF4L2,3.0
C7orf57,3.0
AL357673.2,3.0
DHCR24-DT,3.0
AC005696.2,3.0
AL022157.1,3.0
AL513218.2,3.0
AL050343.2,3.0
SMTNL2,3.0
VWA8-AS1,3.0
NODAL,3.0
DMBX1,3.0
FOXD2-AS1,3.0
FOXE3,3.0
AL592166.1,3.0
MUC5B,3.0
HYI-AS1,3.0
AL590064.1,3.0
GPR174,3.0
AC034228.1,3.0
ZC3H12A,3.0
CENPI,3.0
ARMCX3-AS1,3.0
PCDHGB5,3.0
HCRTR1,3.0
LINC01226,3.0
SERINC2,3.0
AP003059.2,3.0
SPOCD1,3.0
AC025423.4,3.0
SFN,3.0
AL513365.2,3.0
CD164L2,3.0
AP006284.1,3.0
LINC02671,3.0
SPINK5,3.0
SERTM2,3.0
AL031432.1,3.0
RPL3L,3.0
AC138230.1,3.0
GRPEL2-AS1,3.0
AL162586.1,3.0
CDA,3.0
AC007619.1,3.0
RHOXF1-AS1,3.0
PLA2G2D,3.0
OR2A25,3.0
ELF4,3.0
BX284668.2,3.0
LINC01783,3.0
LRGUK,3.0
AL121992.2,3.0
INTS6L-AS1,3.0
SMIM10L2B-AS1,3.0
AL672032.1,3.0
RAET1E,3.0
AL137009.1,3.0
FGF13-AS1,3.0
BRS3,3.0
AC008438.1,3.0
AL356489.1,3.0
L29074.1,3.0
OPCML-IT1,3.0
BX546450.2,3.0
AL357140.2,3.0
AC017116.1,3.0
AL109811.1,3.0
AC022558.1,3.0
AL162872.1,3.0
AC006511.4,3.0
TAS1R1,3.0
LINC02393,3.0
AC211476.2,3.0
AL355602.1,3.0
CT66,3.0
AL513320.1,3.0
TSPY2,3.0
WASIR1,3.0
IL9R,3.0
AL139246.3,3.0
ARL5C,2.0
ITPRID1,2.0
AC104561.4,2.0
AP002893.1,2.0
AC008627.1,2.0
LINC02464,2.0
AC012409.4,2.0
AC090844.2,2.0
AC103719.1,2.0
AC073863.1,2.0
AL360015.1,2.0
AC091912.3,2.0
LINC02142,2.0
PHGR1,2.0
LINC02236,2.0
KLHL10,2.0
AC023796.1,2.0
HSPB9,2.0
AC099811.1,2.0
AC026412.3,2.0
TERT,2.0
AL596094.1,2.0
CCDC200,2.0
AL138720.1,2.0
AC122719.2,2.0
ANKRD66,2.0
AC087235.2,2.0
CD300LG,2.0
AC106772.2,2.0
AC000120.1,2.0
Z99289.1,2.0
AF250324.1,2.0
LINC01060,2.0
F11,2.0
SMIM38,2.0
AC003086.1,2.0
AC074194.1,2.0
OR1L8,2.0
AC000058.1,2.0
MYL4,2.0
AL022067.1,2.0
LRRC37A,2.0
AC110048.2,2.0
SNAI3,2.0
AC015674.1,2.0
HOXB3,2.0
AC009185.1,2.0
AC093849.3,2.0
HCG9,2.0
IGF2BP1,2.0
AC027801.1,2.0
FLJ45513,2.0
AC015909.3,2.0
AC068989.1,2.0
PFN3,2.0
LINC00519,2.0
AC067817.1,2.0
AC023510.1,2.0
TKTL2,2.0
C12orf77,2.0
AC100849.2,2.0
AC016813.1,2.0
MANCR,2.0
IRF4,2.0
AC004771.2,2.0
AC004584.1,2.0
AC106858.1,2.0
AL731661.1,2.0
TRIM51,2.0
AC007638.2,2.0
AC015813.3,2.0
ITK,2.0
AL355802.3,2.0
AC073569.1,2.0
AC097375.3,2.0
AC073569.3,2.0
AC019270.1,2.0
AP003498.2,2.0
AP003498.1,2.0
AC104117.5,2.0
SPATS1,2.0
AC108935.1,2.0
AL583829.1,2.0
AP006248.6,2.0
AC098588.3,2.0
GYPA,2.0
SMARCA5-AS1,2.0
AC079193.2,2.0
AC073878.2,2.0
AC112236.2,2.0
AC108053.1,2.0
C17orf82,2.0
MARCH10-DT,2.0
EFCAB3,2.0
AC027237.2,2.0
AC068870.1,2.0
AC005692.3,2.0
LINC02465,2.0
AC037487.1,2.0
STEAP2-AS1,2.0
FAM86B2,2.0
CCDC60,2.0
AC115622.1,2.0
AL357075.4,2.0
AC027808.2,2.0
AC110921.1,2.0
AC025741.1,2.0
AC005332.1,2.0
AP002761.2,2.0
CASC17,2.0
AC084880.4,2.0
AC020661.4,2.0
AC097641.2,2.0
AC026523.1,2.0
AL450322.2,2.0
AC063943.1,2.0
MIR3150BHG,2.0
AC020704.1,2.0
AC064805.1,2.0
CD300C,2.0
LEF1-AS1,2.0
AC022211.2,2.0
AC005609.1,2.0
ADH1C,2.0
AC019077.1,2.0
AC087289.2,2.0
AC087289.5,2.0
AC087752.3,2.0
AL596442.2,2.0
TNFSF8,2.0
AC107067.2,2.0
AC112695.1,2.0
AC073840.1,2.0
AC022509.1,2.0
AC111182.1,2.0
POU4F3,2.0
LINC02091,2.0
AP002761.3,2.0
AC007216.4,2.0
SCAT1,2.0
AC016134.1,2.0
AC093677.3,2.0
PF4,2.0
CXCL1,2.0
PF4V1,2.0
BCAR4,2.0
AC018362.2,2.0
AC124319.1,2.0
JCHAIN,2.0
PDE6G,2.0
TMPRSS11D,2.0
PPP1R27,2.0
SYNE1-AS1,2.0
BX088651.2,2.0
AF131215.3,2.0
DEFB134,2.0
KDM2B-DT,2.0
AC132938.2,2.0
PCDHA8,2.0
AC110611.2,2.0
AC110611.1,2.0
GSX2,2.0
AL133481.1,2.0
DEFB135,2.0
AC104066.3,2.0
COX7B2,2.0
AC012645.4,2.0
AC107398.4,2.0
AP002478.2,2.0
AC010163.2,2.0
AC010163.1,2.0
KLB,2.0
AC095057.4,2.0
AC026956.2,2.0
AC108860.2,2.0
AP001094.1,2.0
AC012414.5,2.0
AC006566.2,2.0
CDH17,2.0
AC023310.4,2.0
AC087521.1,2.0
LINC02278,2.0
AC068305.2,2.0
AC027607.1,2.0
UPK3B,2.0
AC006238.1,2.0
AP003168.2,2.0
LINC02740,2.0
PLA2G4E,2.0
AP001198.1,2.0
AC068944.1,2.0
AC097480.2,2.0
AC010834.2,2.0
LINC01443,2.0
AP005121.1,2.0
SLC34A2,2.0
AP003119.2,2.0
AC092834.1,2.0
CLDN3,2.0
AC022440.1,2.0
SLC35G5,2.0
AC106037.2,2.0
AC022809.1,2.0
LINC02285,2.0
C10orf55,2.0
RSF1-IT2,2.0
AC104041.1,2.0
NCAPG,2.0
AC099489.1,2.0
LINC02251,2.0
HRH4,2.0
AC007922.2,2.0
AC068408.1,2.0
AC083805.1,2.0
AC115100.1,2.0
AC010997.4,2.0
BMS1P14,2.0
AC012123.1,2.0
AC015563.1,2.0
AC011825.2,2.0
AC011825.4,2.0
AC211433.1,2.0
AC068506.1,2.0
AC015660.1,2.0
GPR78,2.0
AC068724.1,2.0
AC015987.1,2.0
LINC01396,2.0
AL133299.1,2.0
AC113615.1,2.0
GABRP,2.0
AC087683.2,2.0
AC090510.1,2.0
AC147067.2,2.0
MIR4300HG,2.0
AC022400.4,2.0
LMLN-AS1,2.0
AP006295.1,2.0
AP001978.1,2.0
AC024560.1,2.0
H3F3C,2.0
SMCO1,2.0
SLC51A,2.0
AC007673.1,2.0
AC024937.3,2.0
LINC01972,2.0
AC046143.2,2.0
AC009271.2,2.0
ALPK2,2.0
FAM221B,2.0
AC091576.1,2.0
AC131025.1,2.0
AC104211.2,2.0
AC090510.3,2.0
LINC02026,2.0
AL512604.2,2.0
GMNC,2.0
AC110597.3,2.0
LINC01903,2.0
AC020978.5,2.0
AC072022.2,2.0
AC020978.7,2.0
AL392083.1,2.0
LINC01840,2.0
LINC02069,2.0
WT1-AS,2.0
AC007342.1,2.0
AL589645.1,2.0
FAM66E,2.0
AC090398.2,2.0
TRDC,2.0
AC034110.1,2.0
AC068790.5,2.0
AL354892.3,2.0
AC092939.1,2.0
AP001825.1,2.0
SVOPL,2.0
AL161669.3,2.0
HIF1A-AS1,2.0
AC083870.1,2.0
AC061708.1,2.0
CLDN6,2.0
GZMM,2.0
ODF3L2,2.0
AC124893.1,2.0
AC079822.1,2.0
AC036108.2,2.0
LINC02519,2.0
AC078802.1,2.0
LINC01324,2.0
AP003059.1,2.0
LUNAR1,2.0
LINC02249,2.0
CIRBP-AS1,2.0
AC080013.4,2.0
AC112491.1,2.0
AC068790.6,2.0
LINC02640,2.0
ONECUT3,2.0
AL160270.1,2.0
AL161756.3,2.0
AC117394.2,2.0
ADAT3,2.0
AC018545.1,2.0
AC078816.1,2.0
CLRN1-AS1,2.0
NR1H4,2.0
AC079949.3,2.0
AC092957.1,2.0
LINC02405,2.0
LNCSRLR,2.0
UBE2R2-AS1,2.0
AC004947.1,2.0
AC046130.1,2.0
AC007292.2,2.0
AC023158.1,2.0
LINC02138,2.0
LINC00304,2.0
PSKH2,2.0
ARRDC5,2.0
ACKR4,2.0
FUT6,2.0
LINC02645,2.0
AC137695.3,2.0
AC097105.1,2.0
MUC15,2.0
AC130888.1,2.0
LINC02324,2.0
ACSBG2,2.0
TMEM26-AS1,2.0
AC022558.3,2.0
RXYLT1-AS1,2.0
AC104009.1,2.0
AC068787.3,2.0
AC116914.2,2.0
PGC,2.0
CSTA,2.0
CASR,2.0
AC010336.1,2.0
AL136526.1,2.0
FCER2,2.0
AC092902.6,2.0
AC008734.2,2.0
AC026341.3,2.0
TUBB8,2.0
AL591519.1,2.0
TIGIT,2.0
AC008443.3,2.0
AC016769.5,2.0
AC008567.3,2.0
AC116362.1,2.0
BTLA,2.0
MMP3,2.0
AC026329.1,2.0
CD200R1L,2.0
AC100801.1,2.0
CD96,2.0
TAF1L,2.0
AC117435.1,2.0
AC006160.1,2.0
AC078789.1,2.0
AP001527.2,2.0
OR5H14,2.0
ACP5,2.0
AC024575.1,2.0
AC011472.3,2.0
KCNK5,2.0
IL12B,2.0
LINC00971,2.0
AC073578.1,2.0
AC008770.3,2.0
AC009434.1,2.0
AC010422.1,2.0
LINC02047,2.0
A1CF,2.0
AC116667.2,2.0
GOLGA8K,2.0
FKBP1C,2.0
AC020934.1,2.0
MAGI1-IT1,2.0
LINC02040,2.0
AC008686.1,2.0
AC092040.1,2.0
PSMD6-AS1,2.0
SCAANT1,2.0
LINC00513,2.0
AC090907.2,2.0
AC093418.1,2.0
SAA2,2.0
STPG3-AS1,2.0
HTD2,2.0
STX11,2.0
AC008619.1,2.0
AC060765.2,2.0
AC138466.3,2.0
AC137590.1,2.0
OR7A5,2.0
FAM166A,2.0
AC087379.2,2.0
AC010240.3,2.0
AL033504.1,2.0
AC079906.1,2.0
LINC02202,2.0
EQTN,2.0
AC135279.4,2.0
AC020908.3,2.0
SPINK8,2.0
AC121247.1,2.0
LINC02683,2.0
SLC24A5,2.0
AC134772.1,2.0
AL033380.1,2.0
SLC5A5,2.0
AC099541.2,2.0
AC099329.2,2.0
LINC02158,2.0
AC006059.4,2.0
AC019257.2,2.0
XIRP1,2.0
AL365272.1,2.0
LINC02547,2.0
COMP,2.0
ZNF84-DT,2.0
AL513317.1,2.0
AL365204.2,2.0
LINC01811,2.0
AC011816.2,2.0
AL365204.1,2.0
SLC22A13,2.0
AC012087.2,2.0
AC025614.2,2.0
SGO1-AS1,2.0
IFNE,2.0
AC104031.1,2.0
AC010727.1,2.0
AC010531.7,2.0
AC123912.1,2.0
IFNA17,2.0
AC024563.1,2.0
AC010333.3,2.0
ZNF716,2.0
HPD,2.0
AC005616.1,2.0
AL162725.2,2.0
AC087292.1,2.0
AF067845.5,2.0
ATP2B2-IT2,2.0
AC005597.1,2.0
TEX12,2.0
AL049543.1,2.0
AC025809.1,2.0
ZNF479,2.0
EGOT,2.0
LINC01567,2.0
AL138689.1,2.0
CDC25C,2.0
AC069277.1,2.0
IL5RA,2.0
SLC22A2,2.0
CHRNA6,2.0
AC131097.1,2.0
LINC02280,2.0
AC011228.2,2.0
Z69666.1,2.0
AC245041.2,2.0
ZNF30-AS1,2.0
AC008555.5,2.0
AC004828.2,2.0
AC002128.1,2.0
AC020907.3,2.0
AC017028.2,2.0
AC078962.1,2.0
LINC02675,2.0
KLHL30,2.0
AC091944.1,2.0
ERN2,2.0
AGAP1-IT1,2.0
ANXA8,2.0
C1QTNF9,2.0
ECT2L,2.0
OR2I1P,2.0
CHRND,2.0
AL137017.1,2.0
AC083837.1,2.0
SPATA3,2.0
SPATA3-AS1,2.0
AC012507.3,2.0
NMUR1,2.0
LINC01907,2.0
AC011479.2,2.0
IL7,2.0
LINC01807,2.0
AL355810.1,2.0
SEPTIN14,2.0
NLRP14,2.0
PCDHA6,2.0
LINC02259,2.0
AC008649.1,2.0
AC099681.2,2.0
PTPRD-AS2,2.0
AL358394.1,2.0
AC068733.3,2.0
AC005753.1,2.0
PWRN4,2.0
AC011445.1,2.0
AC091564.4,2.0
AC005614.1,2.0
TMEM72,2.0
CXCR2,2.0
PRR35,2.0
AC098820.1,2.0
CLPS,2.0
AC007563.2,2.0
RNF17,2.0
AC113382.1,2.0
AL359649.1,2.0
AC023830.2,2.0
AC093382.1,2.0
TMPRSS13,2.0
AL357146.1,2.0
AL162384.1,2.0
CRYGB,2.0
AL136980.1,2.0
TEX101,2.0
LINC01053,2.0
PSG2,2.0
AC007383.3,2.0
AC007879.3,2.0
LYPD3,2.0
AL135790.1,2.0
AL035694.1,2.0
FOXR1,2.0
AC007272.1,2.0
AC005037.1,2.0
AL031058.1,2.0
AC064836.4,2.0
AP002954.2,2.0
CDK15,2.0
AP002954.1,2.0
WDR86-AS1,2.0
AL645634.2,2.0
P4HA2-AS1,2.0
AC093388.1,2.0
AC090971.1,2.0
AC093639.3,2.0
AC007319.1,2.0
AC009315.1,2.0
AP003392.4,2.0
AC090971.5,2.0
AC007193.3,2.0
IGFL1,2.0
AC073636.1,2.0
HAGLROS,2.0
AC104088.1,2.0
LINC00384,2.0
SULT2A1,2.0
AC010519.1,2.0
AP001360.1,2.0
MYO3B-AS1,2.0
AC092115.3,2.0
ADGRG3,2.0
AL356961.1,2.0
AC020612.4,2.0
AC009035.1,2.0
GALNT5,2.0
HMGA2-AS1,2.0
AL035691.1,2.0
STAU2-AS1,2.0
CR392000.2,2.0
AC012443.2,2.0
CGB2,2.0
AC020743.1,2.0
CGB7,2.0
AL392089.1,2.0
POU2F3,2.0
TSKS,2.0
AC011495.2,2.0
AC018678.1,2.0
AC090617.5,2.0
LINC01016,2.0
AJ239322.2,2.0
AC092448.1,2.0
AF111169.3,2.0
KLK4,2.0
KLK2,2.0
C8orf89,2.0
LINC02133,2.0
C19orf84,2.0
AP000755.2,2.0
AL033519.5,2.0
OR8A1,2.0
AC012447.1,2.0
ZNF649-AS1,2.0
FPR2,2.0
TGFB3-AS1,2.0
AC018866.1,2.0
AC010328.1,2.0
AC010487.2,2.0
TCP11,2.0
TEX26-AS1,2.0
MARCO,2.0
LINC00545,2.0
AC022150.4,2.0
AC022137.4,2.0
AL022344.1,2.0
LINC02632,2.0
AL591002.1,2.0
AC068987.2,2.0
GOLGA6L1,2.0
NLRP12,2.0
AC012442.1,2.0
GOLGA6A,2.0
AL117336.1,2.0
AC087175.1,2.0
GRK1,2.0
GOLGA6L22,2.0
AC090587.1,2.0
AC226101.1,2.0
ART5,2.0
AC020922.4,2.0
AC020922.2,2.0
AL353600.2,2.0
DNAAF3,2.0
SLC37A2,2.0
AC009268.2,2.0
AC005014.3,2.0
LINC02542,2.0
AL122017.1,2.0
RGPD3,2.0
ZSCAN5B,2.0
AP006547.1,2.0
AC134682.1,2.0
AC006116.5,2.0
ITGB1-DT,2.0
BTNL8,2.0
AC092368.3,2.0
AC022469.1,2.0
AC003682.1,2.0
AC009754.1,2.0
SPART-AS1,2.0
AC104035.1,2.0
AC016629.2,2.0
AC067930.1,2.0
AP000821.2,2.0
AC100835.2,2.0
AL513210.1,2.0
SIRPB2,2.0
ANGPT4,2.0
AL353596.1,2.0
TNNI2,2.0
AC009630.2,2.0
C9orf62,2.0
AC108479.3,2.0
AL121757.1,2.0
AC121757.1,2.0
AL121757.2,2.0
BTNL2,2.0
LINC00437,2.0
AC005034.3,2.0
EVA1A,2.0
AC005592.2,2.0
AC104135.1,2.0
LINC01752,2.0
AC018695.9,2.0
CT69,2.0
AC091057.6,2.0
AC124312.2,2.0
AC073323.1,2.0
SUN3,2.0
AL021918.4,2.0
LMNTD2,2.0
AL049794.1,2.0
AC026471.5,2.0
LINC00167,2.0
PROKR1,2.0
AL133475.1,2.0
AL662884.1,2.0
LINC01828,2.0
AL049648.1,2.0
AC004884.2,2.0
LINC02384,2.0
SSTR4,2.0
AC105213.1,2.0
AC092155.1,2.0
GLRA1,2.0
LINC01558,2.0
HLA-DOB,2.0
NKX2-1-AS1,2.0
AC022679.1,2.0
AC083843.1,2.0
AL669970.1,2.0
BX649632.1,2.0
AL110115.1,2.0
LINC02308,2.0
AC093110.1,2.0
AL133343.2,2.0
AL136040.2,2.0
AL049539.1,2.0
ACTL10,2.0
FSHR,2.0
AC004594.1,2.0
AC010999.2,2.0
ZNF341-AS1,2.0
LINC01481,2.0
AC009236.2,2.0
LINC01121,2.0
SIX2,2.0
LINC01146,2.0
AL592071.1,2.0
AC018682.1,2.0
KRT8,2.0
AC007317.2,2.0
AL359237.1,2.0
AC073218.1,2.0
TARID,2.0
AC004160.1,2.0
AL035420.2,2.0
AL035420.1,2.0
AC090515.4,2.0
LINC01165,2.0
LITAFD,2.0
P2RX1,2.0
BPI,2.0
AL359555.1,2.0
AL162293.1,2.0
LINC01460,2.0
AC021321.2,2.0
SLC25A30-AS1,2.0
LINC00330,2.0
AC108925.1,2.0
CACNA1C-IT1,2.0
AL162171.1,2.0
LINC01381,2.0
Z98752.1,2.0
LAPTM4A-DT,2.0
CASC8,2.0
AC012506.4,2.0
AC012506.2,2.0
AC013400.1,2.0
LINC00954,2.0
AC092384.2,2.0
AC018714.2,2.0
WFDC13,2.0
WFDC10B,2.0
AC125807.2,2.0
EBF3,2.0
GACAT3,2.0
AL031666.2,2.0
AC104794.2,2.0
AC068075.2,2.0
AC092580.4,2.0
AC009093.1,2.0
AC105020.1,2.0
GCNT3,2.0
LINC01429,2.0
TPH2,2.0
LINC01516,2.0
LINC01843,2.0
AC114810.1,2.0
TRBC1,2.0
PCK1,2.0
LINC00588,2.0
AL109955.1,2.0
AC144450.1,2.0
AC092171.2,2.0
AC005912.2,2.0
GRID2IP,2.0
AL132655.2,2.0
APCDD1L-DT,2.0
AL731577.2,2.0
AC092159.1,2.0
TRIM55,2.0
LINC01865,2.0
RNASEH2B-AS1,2.0
C4A,2.0
AL137060.3,2.0
CFAP77,2.0
OR2T12,2.0
OR2M3,2.0
AL136301.1,2.0
LDHAL6B,2.0
LINC02139,2.0
AL096828.5,2.0
AL096828.2,2.0
AL356123.2,2.0
AC109460.2,2.0
AC104335.1,2.0
FAM92B,2.0
AL157813.2,2.0
AC006063.1,2.0
AL133153.2,2.0
FP565260.1,2.0
AC005833.2,2.0
OR6J1,2.0
LINC02321,2.0
CU633906.2,2.0
SIK1B,2.0
CU639417.4,2.0
AC093426.2,2.0
CR381670.2,2.0
FP236383.4,2.0
LINC01151,2.0
FP671120.6,2.0
CU634019.1,2.0
AL122020.2,2.0
BX842242.1,2.0
AC087855.2,2.0
AL359551.1,2.0
AC078916.1,2.0
FAM242C,2.0
TPTE,2.0
EDARADD,2.0
AL357556.4,2.0
AJ009632.1,2.0
AF127577.1,2.0
AL357054.2,2.0
AC022898.2,2.0
AP001439.1,2.0
AL391832.4,2.0
LINC01132,2.0
AL160408.1,2.0
MIR155HG,2.0
AC145285.2,2.0
AL031705.1,2.0
AC084114.1,2.0
AC104958.2,2.0
AC104232.2,2.0
BACH1-AS1,2.0
AC016825.1,2.0
AC117505.1,2.0
C6orf58,2.0
AL590369.1,2.0
LY6G6D,2.0
AL118511.4,2.0
PAPOLB,2.0
AL359732.1,2.0
SH2D7,2.0
IBA57-DT,2.0
TPPP2,2.0
AL356124.2,2.0
LEFTY2,2.0
LINC00310,2.0
LINC02313,2.0
ST8SIA6-AS1,2.0
LINC02626,2.0
HHIPL2,2.0
AL513314.2,2.0
AC092131.1,2.0
AC120042.2,2.0
DSCAM-IT1,2.0
AC006511.6,2.0
AL450423.1,2.0
FAM3B,2.0
TFF3,2.0
SPATA45,2.0
AL450423.2,2.0
TAT-AS1,2.0
LINC01679,2.0
AL034351.3,2.0
AC079313.2,2.0
AC096637.2,2.0
AC092745.1,2.0
AC009065.2,2.0
PCDHGC4,2.0
AP001059.3,2.0
AP001057.1,2.0
ITPRIP-AS1,2.0
AP001066.1,2.0
AL603910.1,2.0
AC023095.1,2.0
AL356275.1,2.0
COL18A1-AS1,2.0
LINC02287,2.0
AVPR1B,2.0
SULT1A4,2.0
RNASE2,2.0
AL355922.1,2.0
ZBED6,2.0
LINGO1-AS1,2.0
CEBPE,2.0
RNASE3,2.0
LINC01353,2.0
AC105940.2,2.0
AHSP,2.0
AC016027.3,2.0
AC016026.2,2.0
MIR3142HG,2.0
PTPN7,2.0
HIST1H3H,2.0
AC092490.1,2.0
AL450332.1,2.0
LINC00895,2.0
GTSF1,2.0
AC000068.1,2.0
AC007663.3,2.0
AL121938.1,2.0
LINC00355,2.0
MOS,2.0
LINC02367,2.0
PZP,2.0
AC006581.2,2.0
IGLV1-51,2.0
IGLV5-52,2.0
AL135744.1,2.0
IGLC3,2.0
PDC,2.0
PRG4,2.0
AC007014.2,2.0
DRICH1,2.0
LINC01659,2.0
AP000355.1,2.0
RGSL1,2.0
LINC01344,2.0
C16orf92,2.0
AL022323.3,2.0
AL133215.2,2.0
AL161668.1,2.0
AL353708.3,2.0
CALHM4,2.0
CRYBB3,2.0
Z97353.2,2.0
TRAPPC3L,2.0
AC092337.1,2.0
MYO18B,2.0
LBX1-AS1,2.0
RC3H1-IT1,2.0
AL590027.1,2.0
AC026150.1,2.0
LINC00536,2.0
DNM3-IT1,2.0
PAX2,2.0
ZNRF3-AS1,2.0
AL133467.1,2.0
AC055788.1,2.0
BX284613.2,2.0
XCL1,2.0
AL671883.3,2.0
AL031733.2,2.0
SEC14L4,2.0
RBPMS-AS1,2.0
AL096701.3,2.0
AL596325.2,2.0
BPIFC,2.0
AL359541.1,2.0
LINC00393,2.0
TAS2R31,2.0
AL592295.4,2.0
BHLHA9,2.0
Z82196.2,2.0
APOA2,2.0
AL590714.1,2.0
AL121985.1,2.0
LINC00866,2.0
LINC01290,2.0
AC027451.1,2.0
RFX6,2.0
LINC01133,2.0
IGSF9,2.0
PAPPA-AS1,2.0
APOL4,2.0
Z82217.1,2.0
AC009065.7,2.0
AC018695.8,2.0
AL137024.1,2.0
AC025284.1,2.0
OR10K2,2.0
AC069368.2,2.0
FCRL2,2.0
FCRL3,2.0
AL031587.3,2.0
LGALS2,2.0
AC090579.1,2.0
AL138899.1,2.0
TNF,2.0
TSACC,2.0
FCRL4,2.0
DDX39B-AS1,2.0
AL021707.9,2.0
AL021707.4,2.0
LINC00381,2.0
AL157834.2,2.0
LINC02325,2.0
APOBEC3H,2.0
AL158800.1,2.0
MRTFA-AS1,2.0
TM4SF5,2.0
AC130415.1,2.0
AC009262.1,2.0
BX470102.1,2.0
S100A12,2.0
AC001226.1,2.0
Z99716.2,2.0
GPRC5A,2.0
LINC01509,2.0
AC026108.1,2.0
AC148477.3,2.0
AC025871.3,2.0
SEC23A-AS1,2.0
AL022476.1,2.0
AL646090.2,2.0
C2CD4D-AS1,2.0
LINC01786,2.0
AL157400.4,2.0
AL590133.1,2.0
TMEM246-AS1,2.0
HIST2H3D,2.0
C6orf99,2.0
OR13C5,2.0
AC254629.1,2.0
AC108457.1,2.0
AC034236.3,2.0
LINC01644,2.0
FP325332.1,2.0
CHRNB4,2.0
AC207130.1,2.0
CHRNA3,2.0
AL671710.1,2.0
FAM72B,2.0
AC068875.1,2.0
AC245008.1,2.0
AL117328.2,2.0
Z98885.2,2.0
AL445231.1,2.0
MZB1,2.0
ALOX12,2.0
ADM2,2.0
AC027763.2,2.0
U62317.3,2.0
KLHDC7B,2.0
AL390242.1,2.0
LINC01356,2.0
AC079385.3,2.0
PERM1,2.0
PROK1,2.0
AC023302.2,2.0
AL360270.3,2.0
AC008467.1,2.0
LINC01160,2.0
XG,2.0
AC147651.4,2.0
RBM15-AS1,2.0
LINC02586,2.0
AL158847.1,2.0
AC024587.2,2.0
AL355310.2,2.0
LINC01950,2.0
AC079142.1,2.0
FNDC7,2.0
VAV3-AS1,2.0
AC008522.1,2.0
SPATA42,2.0
AL445928.2,2.0
INE2,2.0
AL592211.2,2.0
AC016876.3,2.0
LIX1-AS1,2.0
GRPR,2.0
AP005273.1,2.0
PBK,2.0
AC093577.1,2.0
AC008592.5,2.0
AC008840.1,2.0
AP003774.2,2.0
GFI1,2.0
RNF222,2.0
AC130456.1,2.0
AL162385.2,2.0
GBP6,2.0
AL512590.3,2.0
FAM47C,2.0
LINC02795,2.0
AC092268.2,2.0
LINC01283,2.0
MID1IP1-AS1,2.0
AL590705.3,2.0
GP2,2.0
SLC23A1,2.0
AC007540.1,2.0
LINC01204,2.0
AC106028.4,2.0
LINC02797,2.0
AL035412.1,2.0
AC093510.1,2.0
AC119800.1,2.0
AL357078.2,2.0
AP003306.2,2.0
LINC01339,2.0
AF196972.1,2.0
FOXP3,2.0
SCGB1D4,2.0
LINC01739,2.0
MYH13,2.0
NFIA-AS1,2.0
GAGE10,2.0
AL353803.2,2.0
AC073896.4,2.0
AC010530.1,2.0
AC130456.5,2.0
MAGED4B,2.0
DGKK,2.0
AL035411.3,2.0
AL603840.1,2.0
PCSK9,2.0
AC015908.4,2.0
PAGE2B,2.0
ALAS2,2.0
AC087893.2,2.0
AL161785.1,2.0
CDRT1,2.0
LINC01498,2.0
AC005324.1,2.0
AL136369.2,2.0
NLRP2B,2.0
DMRTA2,2.0
LINC02808,2.0
AGBL4-IT1,2.0
AL391844.1,2.0
AP000769.2,2.0
AC106820.6,2.0
TEX38,2.0
AL157936.1,2.0
AC098850.2,2.0
AC127540.2,2.0
AL590764.1,2.0
LINC01335,2.0
MS4A1,2.0
AL358075.2,2.0
AL139289.2,2.0
MPL,2.0
FAM183A,2.0
MS4A14,2.0
MS4A4E,2.0
AL603839.1,2.0
AC035140.1,2.0
LINC00710,2.0
AL391294.1,2.0
AC004593.2,2.0
AL929472.3,2.0
RSPO1,2.0
AL390839.1,2.0
ZMYM4-AS1,2.0
AC122129.1,2.0
XKRX,2.0
TSSK3,2.0
AL513327.1,2.0
AC234775.4,2.0
AC007952.5,2.0
OOSP3,2.0
CTSW,2.0
AC136604.2,2.0
AC010273.2,2.0
LINC02128,2.0
AL354919.1,2.0
AL009181.1,2.0
AL157394.3,2.0
NR0B2,2.0
AP003778.1,2.0
RIPPLY1,2.0
LINC02219,2.0
AL512408.1,2.0
CDRT15L2,2.0
ZNF683,2.0
AC015818.2,2.0
IRS4,2.0
AC015726.2,2.0
TRIM63,2.0
ALDH3A1,2.0
AP001107.7,2.0
AP000759.1,2.0
AC092353.2,2.0
ANKRD22,2.0
AC126365.1,2.0
RTL4,2.0
ERVE-1,2.0
MDS2,2.0
AC015688.6,2.0
AC138761.1,2.0
AC100861.1,2.0
AL161785.3,2.0
AC005052.2,2.0
CDC20B,2.0
AC004834.1,2.0
SH2D1A,2.0
AC016583.2,2.0
AC011405.1,2.0
AL353764.1,2.0
AC113349.2,2.0
Z82195.3,2.0
AL139234.1,2.0
AC068025.1,2.0
AL121992.1,2.0
CLCNKB,2.0
AC002407.1,2.0
