cell_id,sample_id,technology,x_centroid,y_centroid,predicted_celltype,max_celltype_score
hghhpeli-1,Br2039,Xenium,3189.651123046875,3772.19921875,Oligodendrocyte,2.2671427726745605
hghkhegp-1,Br2039,Xenium,3172.770263671875,3772.632080078125,Oligodendrocyte,5.332464218139648
hghnjohn-1,Br2039,Xenium,3177.5625,3763.79931640625,Oligodendrocyte,2.924386739730835
hghpioig-1,Br2039,Xenium,3116.75244140625,3800.62890625,Astrocyte,3.8091413974761963
hghpioij-1,Br2039,Xenium,3106.819580078125,3764.12060546875,Microglia,5.312460422515869
hgiaajfk-1,Br2039,Xenium,3166.06103515625,3604.4814453125,Oligodendrocyte,5.306745529174805
hgianopi-1,Br2039,Xenium,3172.041015625,3613.359130859375,Microglia,4.189091682434082
hgiffhgh-1,Br2039,Xenium,3158.297119140625,3611.973876953125,Oligodendrocyte,3.39788818359375
hgihnafe-1,Br2039,Xenium,3132.144287109375,3616.28515625,Oligodendrocyte,4.757835388183594
hgijklkl-1,Br2039,Xenium,3161.075439453125,3650.169921875,Oligodendrocyte,1.5959628820419312
hgiknedk-1,Br2039,Xenium,3146.141357421875,3650.7734375,Astrocyte,3.7657036781311035
hgildnfi-1,Br2039,Xenium,3141.6123046875,3624.16845703125,Endothelial,4.128833770751953
hgiogbin-1,Br2039,Xenium,3064.417236328125,3673.60205078125,Oligodendrocyte,5.581427574157715
hgiplaml-1,Br2039,Xenium,3059.789794921875,3691.859375,Astrocyte,3.4098031520843506
hgjbaane-1,Br2039,Xenium,3038.579345703125,3683.9375,Oligodendrocyte,4.246743202209473
hgjdalfb-1,Br2039,Xenium,3086.65283203125,3630.845703125,Oligodendrocyte,4.413391590118408
hgjdkcen-1,Br2039,Xenium,3099.134765625,3664.32861328125,Microglia,5.480792999267578
hgjejefd-1,Br2039,Xenium,3090.71728515625,3664.92529296875,Microglia,4.869530200958252
hgjighai-1,Br2039,Xenium,3054.90478515625,3648.63134765625,Oligodendrocyte,2.8088998794555664
hgjikhoi-1,Br2039,Xenium,3045.25,3641.280517578125,Oligodendrocyte,5.099471569061279
hgjlpiia-1,Br2039,Xenium,3091.46826171875,3330.905517578125,Astrocyte,5.345757484436035
hgjmcpbo-1,Br2039,Xenium,3104.10302734375,3333.001220703125,Microglia,4.858242034912109
hgjnnfeh-1,Br2039,Xenium,3115.55224609375,3325.630126953125,Astrocyte,3.653834819793701
hgjpopke-1,Br2039,Xenium,3106.28125,3322.973876953125,Oligodendrocyte,3.6376657485961914
hgkacmbe-1,Br2039,Xenium,3114.588134765625,3433.0029296875,Oligodendrocyte,4.255340576171875
hgkanafi-1,Br2039,Xenium,3120.86669921875,3419.43359375,Oligodendrocyte,5.00602388381958
hgkcfnbl-1,Br2039,Xenium,3126.653564453125,3434.20068359375,Oligodendrocyte,1.9359570741653442
hgkefaoe-1,Br2039,Xenium,3130.30908203125,3418.478759765625,Oligodendrocyte,5.323118209838867
hgkefhbk-1,Br2039,Xenium,3055.958740234375,3471.907470703125,Oligodendrocyte,3.4098267555236816
hgkfalbi-1,Br2039,Xenium,3130.68115234375,3496.470458984375,Oligodendrocyte,4.238245010375977
hgkfblgj-1,Br2039,Xenium,3123.30029296875,3493.9150390625,Oligodendrocyte,3.1276588439941406
hgkfdgjb-1,Br2039,Xenium,3113.61376953125,3494.673828125,Astrocyte,5.081568717956543
hgkfdpbl-1,Br2039,Xenium,3134.595458984375,3469.9111328125,Oligodendrocyte,2.1571030616760254
hgkfleif-1,Br2039,Xenium,3053.006591796875,3482.992919921875,Oligodendrocyte,5.160924434661865
hgkhgcnd-1,Br2039,Xenium,3066.221435546875,3425.079833984375,Astrocyte,2.6564083099365234
hgkhgfnj-1,Br2039,Xenium,3094.1328125,3451.48388671875,Oligodendrocyte,4.621530055999756
hgkkifaj-1,Br2039,Xenium,3087.3232421875,3444.974365234375,Oligodendrocyte,2.703752040863037
hgkmckdh-1,Br2039,Xenium,3037.784423828125,3509.0751953125,Oligodendrocyte,2.500699520111084
hgkoednb-1,Br2039,Xenium,3032.228759765625,3603.175537109375,Astrocyte,1.4374148845672607
hgkohieg-1,Br2039,Xenium,3038.5,3584.40283203125,Astrocyte,2.8468661308288574
hgkpaikb-1,Br2039,Xenium,3056.57568359375,3572.8916015625,Astrocyte,4.757229328155518
hglbbdhe-1,Br2039,Xenium,3046.15966796875,3516.02587890625,Astrocyte,1.2340131998062134
hglbdlfm-1,Br2039,Xenium,3290.658203125,3724.50927734375,Excitatory_neuron,1.8807954788208008
hglfgalj-1,Br2039,Xenium,3310.300537109375,3722.053466796875,Astrocyte,3.487272262573242
hglfkgpd-1,Br2039,Xenium,3306.087646484375,3713.832763671875,Excitatory_neuron,2.2100331783294678
hglfmcho-1,Br2039,Xenium,3307.02734375,3704.2412109375,Oligodendrocyte,4.64046049118042
hglgdljc-1,Br2039,Xenium,3299.266357421875,3730.18896484375,Astrocyte,2.8685405254364014
hglgdomi-1,Br2039,Xenium,3298.077392578125,3660.02880859375,Astrocyte,3.9852261543273926
hglhhfli-1,Br2039,Xenium,3138.06201171875,3549.264404296875,Oligodendrocyte,1.8718898296356201
hgljmihl-1,Br2039,Xenium,3138.10986328125,3577.268310546875,Astrocyte,3.312549352645874
hglneidg-1,Br2039,Xenium,3145.6552734375,3562.30859375,Oligodendrocyte,5.683866500854492
hgmbihom-1,Br2039,Xenium,3134.983642578125,3560.2216796875,Oligodendrocyte,4.30354118347168
hgmblaao-1,Br2039,Xenium,3086.684326171875,3546.596923828125,Oligodendrocyte,2.3980345726013184
hgmdhkfn-1,Br2039,Xenium,3106.34375,3602.406005859375,Oligodendrocyte,4.829834938049316
hgmealkm-1,Br2039,Xenium,3088.88134765625,3560.72900390625,Oligodendrocyte,2.027144432067871
hgmeglmj-1,Br2039,Xenium,3094.31982421875,3524.8935546875,Astrocyte,3.1544060707092285
hgmfpcjk-1,Br2039,Xenium,3124.21533203125,3530.780517578125,Astrocyte,2.7976222038269043
hgmgclio-1,Br2039,Xenium,2941.082275390625,3364.904052734375,Astrocyte,3.5708673000335693
hgmieipi-1,Br2039,Xenium,2951.70947265625,3375.218017578125,Astrocyte,4.5150861740112305
hgmjpado-1,Br2039,Xenium,3014.472900390625,3416.386474609375,Oligodendrocyte,4.9542083740234375
hgmnkjkp-1,Br2039,Xenium,3310.74853515625,3455.51904296875,Astrocyte,5.046647548675537
hgmphneo-1,Br2039,Xenium,3303.452392578125,3398.439208984375,Astrocyte,1.5289772748947144
hgnbheod-1,Br2039,Xenium,2987.822509765625,3343.4375,Oligodendrocyte,4.7792582511901855
hgnbihhp-1,Br2039,Xenium,3335.56640625,3330.512451171875,Astrocyte,2.776756525039673
hgncbegn-1,Br2039,Xenium,3013.353515625,3356.4619140625,Oligodendrocyte,4.976072311401367
hgncjelg-1,Br2039,Xenium,2980.3310546875,3350.44140625,Oligodendrocyte,3.6987111568450928
hgndmaeb-1,Br2039,Xenium,3020.532470703125,3347.258056640625,Oligodendrocyte,3.035350799560547
hgnggeio-1,Br2039,Xenium,2731.150146484375,2849.8291015625,Endothelial,3.560434103012085
hgngijaa-1,Br2039,Xenium,2741.979736328125,2844.947509765625,Oligodendrocyte,4.699320316314697
hgnnemfi-1,Br2039,Xenium,2741.96630859375,2887.234130859375,Excitatory_neuron,2.8669750690460205
hgnodifl-1,Br2039,Xenium,2738.903564453125,2857.86474609375,Endothelial,5.387822151184082
hgobmibk-1,Br2039,Xenium,2874.98779296875,2867.50146484375,Astrocyte,1.5854946374893188
hgobpgjc-1,Br2039,Xenium,2767.709716796875,2878.6669921875,Oligodendrocyte,5.136335372924805
hgocpala-1,Br2039,Xenium,2780.036376953125,2873.819580078125,Oligodendrocyte,3.1748783588409424
hgoieldj-1,Br2039,Xenium,2748.5205078125,2855.981201171875,Oligodendrocyte,4.680965423583984
hgomiolp-1,Br2039,Xenium,2770.593017578125,2664.04541015625,Oligodendrocyte,4.837165832519531
hgomlpef-1,Br2039,Xenium,2761.124267578125,2838.504150390625,Oligodendrocyte,2.796619415283203
hgooihco-1,Br2039,Xenium,2756.33935546875,2849.015625,Oligodendrocyte,1.810180425643921
hgopafbp-1,Br2039,Xenium,2745.96142578125,2913.192138671875,Astrocyte,1.7584482431411743
hgpbeohh-1,Br2039,Xenium,2735.01220703125,2912.408447265625,Unknown,0.0
hgpbknfk-1,Br2039,Xenium,2898.454833984375,2737.206787109375,Excitatory_neuron,1.8911672830581665
hgpdcjkp-1,Br2039,Xenium,2923.242431640625,2793.384033203125,Oligodendrocyte,5.1374921798706055
hgpdnpdp-1,Br2039,Xenium,2926.656005859375,2776.77587890625,Oligodendrocyte,2.868204355239868
hgpekkna-1,Br2039,Xenium,2922.009033203125,2700.380126953125,Oligodendrocyte,3.911092519760132
hgpfdked-1,Br2039,Xenium,2913.257080078125,2695.3203125,Inhibitory_neuron,2.9384655952453613
hgpgljkk-1,Br2039,Xenium,2898.85546875,2728.885498046875,Astrocyte,1.6399939060211182
hgphlogj-1,Br2039,Xenium,2971.44873046875,2828.15478515625,Oligodendrocyte,3.084317207336426
hgpkjglm-1,Br2039,Xenium,2956.039306640625,2825.0615234375,Astrocyte,2.0217220783233643
hgplkigb-1,Br2039,Xenium,2982.047119140625,2826.288330078125,Oligodendrocyte,1.5977165699005127
hgpmcoja-1,Br2039,Xenium,3013.40625,2812.4189453125,Unknown,0.0
hgpojlca-1,Br2039,Xenium,3052.112548828125,2822.86572265625,Astrocyte,3.27569580078125
hhaelfba-1,Br2039,Xenium,3002.679443359375,2810.200927734375,Astrocyte,2.894223213195801
hhafncfg-1,Br2039,Xenium,3010.885498046875,2799.318603515625,Oligodendrocyte,4.629034042358398
hhahmaia-1,Br2039,Xenium,3030.025390625,2819.789306640625,Astrocyte,1.9214553833007812
hhaipbka-1,Br2039,Xenium,3018.995361328125,2806.794189453125,Oligodendrocyte,4.901020050048828
hhakceii-1,Br2039,Xenium,3002.714599609375,2740.57470703125,Endothelial,3.4903218746185303
hhakeaib-1,Br2039,Xenium,3056.395751953125,2757.144775390625,Astrocyte,5.030048370361328
hhanfolk-1,Br2039,Xenium,2972.054443359375,2743.099609375,Oligodendrocyte,3.726663589477539
hhanmihn-1,Br2039,Xenium,2952.2890625,2763.49462890625,Astrocyte,2.736229419708252
hhapnnki-1,Br2039,Xenium,2964.5556640625,2752.641357421875,Oligodendrocyte,4.283450126647949
hhbbelfh-1,Br2039,Xenium,2957.395751953125,2801.603515625,Microglia,4.611146926879883
hhbbkkle-1,Br2039,Xenium,2952.42041015625,2815.40869140625,Endothelial,2.957416296005249
hhbcamef-1,Br2039,Xenium,2937.0078125,2812.305908203125,Endothelial,4.997043609619141
hhbdjhoj-1,Br2039,Xenium,2966.845947265625,2807.931396484375,Astrocyte,3.7470691204071045
hhbdnfnn-1,Br2039,Xenium,2816.778564453125,2846.3447265625,Oligodendrocyte,4.911016464233398
hhbfopdp-1,Br2039,Xenium,2860.02490234375,2847.64404296875,Astrocyte,4.3239665031433105
hhbgmdgk-1,Br2039,Xenium,2830.87060546875,2837.125244140625,Oligodendrocyte,2.6158688068389893
hhbhflda-1,Br2039,Xenium,2821.481201171875,2837.339111328125,Oligodendrocyte,4.352459907531738
hhbilioi-1,Br2039,Xenium,2924.87841796875,2941.54052734375,Oligodendrocyte,3.4593329429626465
hhbmkefa-1,Br2039,Xenium,2958.50439453125,2947.162353515625,Oligodendrocyte,3.98602294921875
hhbmpdoo-1,Br2039,Xenium,2931.30224609375,2946.567626953125,Oligodendrocyte,5.090381145477295
hhbnkhgm-1,Br2039,Xenium,2928.195068359375,2911.960205078125,Astrocyte,2.087981939315796
hhboloan-1,Br2039,Xenium,3012.037841796875,2902.412841796875,Oligodendrocyte,3.4725914001464844
hhbooilm-1,Br2039,Xenium,2993.93603515625,2902.28662109375,Oligodendrocyte,4.7804646492004395
hhbpdion-1,Br2039,Xenium,2990.242919921875,2878.95361328125,Oligodendrocyte,1.470126986503601
hhbpehah-1,Br2039,Xenium,2968.567138671875,2897.680419921875,Oligodendrocyte,4.195045471191406
hhcbhfpd-1,Br2039,Xenium,2937.14990234375,2915.056396484375,Microglia,4.633167266845703
hhcegdnm-1,Br2039,Xenium,2910.509033203125,2936.928466796875,Oligodendrocyte,4.825430870056152
hhcfnipd-1,Br2039,Xenium,2923.131591796875,2932.83984375,Oligodendrocyte,5.012055397033691
hhchbdio-1,Br2039,Xenium,2917.030029296875,2943.638427734375,Astrocyte,3.1908888816833496
hhchckon-1,Br2039,Xenium,2917.7451171875,2926.9365234375,Oligodendrocyte,5.082190990447998
hhchhfao-1,Br2039,Xenium,2890.484619140625,2840.3837890625,Microglia,5.320684909820557
hhcicdif-1,Br2039,Xenium,2996.832763671875,2856.791259765625,Oligodendrocyte,1.4240305423736572
hhciekfn-1,Br2039,Xenium,2921.361572265625,2860.685791015625,Oligodendrocyte,2.804471492767334
hhcimfim-1,Br2039,Xenium,2921.161376953125,2851.78271484375,Oligodendrocyte,3.109272003173828
hhcjdcdd-1,Br2039,Xenium,2965.10595703125,2840.2744140625,Oligodendrocyte,4.623299598693848
hhcjeoif-1,Br2039,Xenium,2823.613525390625,2917.711669921875,Oligodendrocyte,5.581388473510742
hhcjkgnj-1,Br2039,Xenium,2885.962158203125,2895.87548828125,Astrocyte,4.295238018035889
hhckomjl-1,Br2039,Xenium,2845.05126953125,2919.74169921875,Oligodendrocyte,4.27071475982666
hhclnccj-1,Br2039,Xenium,3227.69970703125,3102.447998046875,Excitatory_neuron,2.055436849594116
hhcmaooh-1,Br2039,Xenium,3237.03125,3143.672607421875,Oligodendrocyte,2.561954975128174
hhcodiob-1,Br2039,Xenium,3257.694091796875,3137.471435546875,Astrocyte,2.6273441314697266
hhcpclbj-1,Br2039,Xenium,3222.36474609375,3113.09716796875,Microglia,4.2439284324646
hhdadkhi-1,Br2039,Xenium,3326.962158203125,3122.653564453125,Oligodendrocyte,1.374582052230835
hhdcajoc-1,Br2039,Xenium,3318.925048828125,3187.373779296875,Astrocyte,4.943436622619629
hhddkdel-1,Br2039,Xenium,3330.15576171875,3179.770751953125,Oligodendrocyte,4.245824813842773
hhdejnhh-1,Br2039,Xenium,3340.885986328125,3132.830322265625,Oligodendrocyte,4.807706356048584
hhdengkd-1,Br2039,Xenium,3340.8037109375,3176.5595703125,Oligodendrocyte,2.9859249591827393
hhdfeafb-1,Br2039,Xenium,3326.349853515625,3164.617431640625,Microglia,4.515475749969482
hhdgedhi-1,Br2039,Xenium,3277.280517578125,3133.892333984375,Astrocyte,2.341661214828491
hhdjhdkd-1,Br2039,Xenium,3308.022216796875,3106.61083984375,Astrocyte,1.799849033355713
hhdnciln-1,Br2039,Xenium,3298.864990234375,3105.76416015625,Astrocyte,3.1067090034484863
hhdoboln-1,Br2039,Xenium,3287.00927734375,3132.42138671875,Oligodendrocyte,3.6357550621032715
hhdpjpmc-1,Br2039,Xenium,3351.55859375,3519.7314453125,Oligodendrocyte,4.870032787322998
hheabfgd-1,Br2039,Xenium,3362.389404296875,3530.46435546875,Astrocyte,4.07695198059082
hhebipfa-1,Br2039,Xenium,3355.396728515625,3536.497802734375,Endothelial,4.49859619140625
hhedeolo-1,Br2039,Xenium,3337.41162109375,3719.817626953125,Oligodendrocyte,5.1954145431518555
hhedkekh-1,Br2039,Xenium,3320.72314453125,3570.47900390625,Oligodendrocyte,4.612187385559082
hhefimmb-1,Br2039,Xenium,3329.882080078125,3576.23681640625,Oligodendrocyte,4.341691493988037
hhegbajk-1,Br2039,Xenium,3337.240234375,3566.347412109375,Oligodendrocyte,5.087732315063477
hhegifha-1,Br2039,Xenium,3312.36181640625,3563.8466796875,Oligodendrocyte,2.2859272956848145
hhehefna-1,Br2039,Xenium,3364.866943359375,3768.435302734375,Oligodendrocyte,1.5687880516052246
hhehmhep-1,Br2039,Xenium,3326.134521484375,3783.783447265625,Astrocyte,5.157493591308594
hhejfihm-1,Br2039,Xenium,3327.246337890625,3773.36767578125,Oligodendrocyte,1.2511394023895264
hhejjcch-1,Br2039,Xenium,3345.256103515625,3792.131591796875,Oligodendrocyte,5.39792537689209
hhembiho-1,Br2039,Xenium,3341.731201171875,3772.513427734375,Endothelial,4.447212219238281
hhenjgdb-1,Br2039,Xenium,3328.727294921875,3398.407470703125,Astrocyte,3.5442421436309814
hhenpbmj-1,Br2039,Xenium,3337.947021484375,3430.410400390625,Astrocyte,5.222203254699707
hhfajhio-1,Br2039,Xenium,3350.93212890625,3431.389892578125,Endothelial,4.707794189453125
hhfbcbgh-1,Br2039,Xenium,3354.615478515625,3421.3544921875,Astrocyte,5.6976165771484375
hhfbjifj-1,Br2039,Xenium,3344.049072265625,3419.96142578125,Astrocyte,5.113726615905762
hhfchlpf-1,Br2039,Xenium,3366.051513671875,3511.406982421875,Oligodendrocyte,4.951636791229248
hhffmoak-1,Br2039,Xenium,3366.2724609375,3453.489501953125,Oligodendrocyte,2.971405506134033
hhfhkggg-1,Br2039,Xenium,3362.215576171875,3193.669921875,Astrocyte,4.0243072509765625
hhfknnfh-1,Br2039,Xenium,3378.816650390625,3172.392578125,Endothelial,4.336610794067383
hhfmmemf-1,Br2039,Xenium,3378.875732421875,3164.472412109375,Endothelial,1.7845234870910645
hhfnokbg-1,Br2039,Xenium,3352.285888671875,3171.21826171875,Oligodendrocyte,4.687319278717041
hhfoimcp-1,Br2039,Xenium,3359.797607421875,3177.30859375,Inhibitory_neuron,2.7145047187805176
hhfolpje-1,Br2039,Xenium,3360.437744140625,3307.528076171875,Astrocyte,2.986377000808716
hhfpmiij-1,Br2039,Xenium,3340.01708984375,3319.513671875,Astrocyte,2.475971221923828
hhgbdlhh-1,Br2039,Xenium,3377.03369140625,3306.903076171875,Inhibitory_neuron,2.6988115310668945
hhgcmdon-1,Br2039,Xenium,3347.2685546875,3207.54931640625,Oligodendrocyte,1.4577522277832031
hhgfkhio-1,Br2039,Xenium,3380.987060546875,3213.65625,Astrocyte,3.1247804164886475
hhgiejic-1,Br2039,Xenium,3372.85009765625,3222.711669921875,Oligodendrocyte,4.891223907470703
hhgiokhf-1,Br2039,Xenium,3388.820556640625,3244.146484375,Oligodendrocyte,4.650884628295898
hhgjkolp-1,Br2039,Xenium,3392.714599609375,3252.657470703125,Oligodendrocyte,4.500807285308838
hhgncjeo-1,Br2039,Xenium,3244.35791015625,3187.40576171875,Astrocyte,4.362944602966309
hhgnpeoi-1,Br2039,Xenium,3294.132080078125,3183.9560546875,Astrocyte,3.312549352645874
hhhagppj-1,Br2039,Xenium,3288.101806640625,3171.15087890625,Oligodendrocyte,1.6039292812347412
hhhaieaa-1,Br2039,Xenium,3270.668212890625,3185.51611328125,Astrocyte,3.281238079071045
hhhcebnc-1,Br2039,Xenium,3266.224609375,3169.63671875,Astrocyte,3.0487539768218994
hhhdggam-1,Br2039,Xenium,3251.9912109375,3210.55859375,Oligodendrocyte,4.774928092956543
hhhdjebp-1,Br2039,Xenium,3222.906494140625,3226.642333984375,Inhibitory_neuron,2.1547892093658447
hhhibgjm-1,Br2039,Xenium,3283.502685546875,3347.137939453125,Oligodendrocyte,5.269716262817383
hhhjapml-1,Br2039,Xenium,3249.19140625,3341.75048828125,Oligodendrocyte,2.6316213607788086
hhhkjjog-1,Br2039,Xenium,3239.609375,3290.5419921875,Astrocyte,4.641815662384033
hhhoanoc-1,Br2039,Xenium,3226.1552734375,3289.000244140625,Astrocyte,4.717039108276367
hhiapaka-1,Br2039,Xenium,3310.2919921875,3223.352294921875,Oligodendrocyte,2.5269341468811035
hhiapfgl-1,Br2039,Xenium,3308.893798828125,3310.42578125,Oligodendrocyte,4.821103096008301
hhibiolc-1,Br2039,Xenium,3306.4169921875,3265.27001953125,Oligodendrocyte,4.658360958099365
hhicnnio-1,Br2039,Xenium,3312.339111328125,3257.907958984375,Oligodendrocyte,5.140422821044922
hhifgkej-1,Br2039,Xenium,3294.673095703125,3239.6298828125,Oligodendrocyte,4.217926502227783
hhigjknd-1,Br2039,Xenium,3177.987548828125,3222.380615234375,Oligodendrocyte,5.3324480056762695
hhijabop-1,Br2039,Xenium,3179.033203125,3231.091064453125,Oligodendrocyte,4.623174667358398
hhikcpbh-1,Br2039,Xenium,3148.246826171875,3226.524658203125,Astrocyte,2.2710046768188477
hhikghke-1,Br2039,Xenium,3189.50146484375,3226.8935546875,Oligodendrocyte,3.5420989990234375
hhimffhe-1,Br2039,Xenium,3176.53564453125,3239.677490234375,Oligodendrocyte,2.8840341567993164
hhioddef-1,Br2039,Xenium,3182.587158203125,3407.06396484375,Astrocyte,2.6575510501861572
hhipdcoe-1,Br2039,Xenium,3189.97802734375,3294.09716796875,Astrocyte,5.085565090179443
hhipklkf-1,Br2039,Xenium,3153.7900390625,3538.1650390625,Oligodendrocyte,1.1911752223968506
hhiplbgl-1,Br2039,Xenium,3185.050048828125,3698.948974609375,Endothelial,4.151040077209473
hhjaapko-1,Br2039,Xenium,3186.6591796875,3443.219970703125,Astrocyte,4.3591179847717285
hhjelkjp-1,Br2039,Xenium,3174.75,3489.77685546875,Astrocyte,4.767685890197754
hhjggiio-1,Br2039,Xenium,3148.78271484375,3578.849609375,Oligodendrocyte,0.9875404834747314
hhjhhmbd-1,Br2039,Xenium,3186.792236328125,3546.0888671875,Astrocyte,4.381476879119873
hhjkpdnn-1,Br2039,Xenium,3208.213134765625,3512.024658203125,Astrocyte,2.694348096847534
hhjmiael-1,Br2039,Xenium,3199.6123046875,3641.27197265625,Astrocyte,3.0487539768218994
hhkbpjpa-1,Br2039,Xenium,3200.42578125,3603.29833984375,Endothelial,2.3626747131347656
hhkclpck-1,Br2039,Xenium,3195.694580078125,3404.395263671875,Oligodendrocyte,1.288512945175171
hhkedjpp-1,Br2039,Xenium,3194.44384765625,3411.8779296875,Astrocyte,3.692018985748291
hhkfkncl-1,Br2039,Xenium,3196.180908203125,3096.3935546875,Endothelial,4.744988918304443
hhkgjcnn-1,Br2039,Xenium,3179.1376953125,3131.026123046875,Oligodendrocyte,2.6523447036743164
hhkkglpi-1,Br2039,Xenium,3203.36328125,3106.80908203125,Excitatory_neuron,1.629048228263855
hhkmlkba-1,Br2039,Xenium,3210.904296875,3098.73486328125,Oligodendrocyte,2.477656602859497
hhkoojid-1,Br2039,Xenium,3165.9208984375,3168.384765625,Oligodendrocyte,5.327179908752441
hhkoonci-1,Br2039,Xenium,3143.587646484375,3171.57080078125,Oligodendrocyte,5.825454235076904
hhlbeeki-1,Br2039,Xenium,3153.46826171875,3166.518310546875,Oligodendrocyte,3.203070878982544
hhlcdgan-1,Br2039,Xenium,3150.555908203125,3157.952880859375,Astrocyte,3.343118667602539
hhlcpnib-1,Br2039,Xenium,3157.024169921875,3176.363037109375,Oligodendrocyte,5.525136947631836
hhldjbep-1,Br2039,Xenium,3207.408935546875,3173.615966796875,Oligodendrocyte,4.323826789855957
hhldpiaj-1,Br2039,Xenium,3255.780517578125,3806.5625,Oligodendrocyte,4.763492107391357
hhlfmgki-1,Br2039,Xenium,3274.2783203125,3850.584716796875,Astrocyte,5.012934684753418
hhlhnbeo-1,Br2039,Xenium,3273.634033203125,3811.34521484375,Oligodendrocyte,4.089718818664551
hhlimhgl-1,Br2039,Xenium,3267.73291015625,3802.24072265625,Oligodendrocyte,4.395789623260498
hhlkljfg-1,Br2039,Xenium,3346.696533203125,3915.895751953125,Oligodendrocyte,4.208707809448242
hhlkljmn-1,Br2039,Xenium,3319.5,3934.466552734375,Oligodendrocyte,1.0906742811203003
hhlkmppk-1,Br2039,Xenium,3340.625732421875,3930.926025390625,Astrocyte,1.964281678199768
hhlmliok-1,Br2039,Xenium,3338.076904296875,3921.888916015625,Endothelial,3.5796360969543457
hhlmmdne-1,Br2039,Xenium,3349.115478515625,3891.090087890625,Astrocyte,1.6550017595291138
hhmadfck-1,Br2039,Xenium,3339.5927734375,3901.943359375,Astrocyte,3.346449375152588
hhmcgjof-1,Br2039,Xenium,3354.96923828125,3895.392333984375,Astrocyte,1.6125202178955078
hhmdfmom-1,Br2039,Xenium,3335.77490234375,3825.3134765625,Astrocyte,2.7677536010742188
hhmeddoi-1,Br2039,Xenium,3326.51123046875,3869.740478515625,Oligodendrocyte,4.498798847198486
hhmffhci-1,Br2039,Xenium,3335.747802734375,3877.18798828125,Oligodendrocyte,4.44240140914917
hhmgljln-1,Br2039,Xenium,3315.10693359375,3867.1357421875,Astrocyte,3.149521589279175
hhmpochb-1,Br2039,Xenium,3338.02490234375,3837.760986328125,Oligodendrocyte,5.031354904174805
hhnapeeh-1,Br2039,Xenium,3326.55126953125,3833.582275390625,Oligodendrocyte,4.351386070251465
hhnbgknk-1,Br2039,Xenium,3239.322998046875,3810.888427734375,Oligodendrocyte,5.368919849395752
hhnccpom-1,Br2039,Xenium,3198.66943359375,3860.849853515625,Astrocyte,4.612655162811279
hhnclhhd-1,Br2039,Xenium,3241.974853515625,3824.656005859375,Oligodendrocyte,2.603576183319092
hhndbfic-1,Br2039,Xenium,3227.90234375,3816.5341796875,Oligodendrocyte,5.792102336883545
hhndoklm-1,Br2039,Xenium,3211.011962890625,3742.61767578125,Astrocyte,1.9558073282241821
hhnemama-1,Br2039,Xenium,3226.264404296875,3805.816162109375,Endothelial,3.0127053260803223
hhnfadoi-1,Br2039,Xenium,3231.020751953125,3743.7607421875,Oligodendrocyte,5.801752090454102
hhnfbadi-1,Br2039,Xenium,3230.04736328125,3657.73681640625,Oligodendrocyte,5.588371276855469
hhnkadah-1,Br2039,Xenium,3238.745849609375,3663.983154296875,Oligodendrocyte,5.495488166809082
hhnkffld-1,Br2039,Xenium,3233.45849609375,3671.7548828125,Oligodendrocyte,5.492915630340576
hhnkoamp-1,Br2039,Xenium,3235.749267578125,3649.450927734375,Oligodendrocyte,3.73514986038208
hhnmmlcm-1,Br2039,Xenium,3330.43701171875,3643.480224609375,Astrocyte,2.190657138824463
hhnnfidb-1,Br2039,Xenium,3318.9853515625,3707.936279296875,Astrocyte,3.6035914421081543
hhnokffp-1,Br2039,Xenium,3320.897705078125,3652.565185546875,Oligodendrocyte,4.841083526611328
hhoablkp-1,Br2039,Xenium,3210.280029296875,3692.896484375,Oligodendrocyte,4.87358283996582
hhoaigmc-1,Br2039,Xenium,3226.224609375,3728.65283203125,Oligodendrocyte,4.320751190185547
hhoaihbd-1,Br2039,Xenium,3213.551025390625,3726.412109375,Microglia,5.205719947814941
hhocpmei-1,Br2039,Xenium,3221.592041015625,3695.067626953125,Oligodendrocyte,5.34220552444458
hhogchbl-1,Br2039,Xenium,3280.07177734375,3723.41064453125,Oligodendrocyte,2.9773340225219727
hhogejje-1,Br2039,Xenium,3277.259033203125,3660.17822265625,Astrocyte,2.2993781566619873
hhohckfb-1,Br2039,Xenium,3274.16015625,3424.1181640625,Astrocyte,2.844968557357788
hhoihbaa-1,Br2039,Xenium,3277.12158203125,3412.759765625,Astrocyte,3.933864116668701
hhojbbjb-1,Br2039,Xenium,3285.170166015625,3455.329833984375,Endothelial,4.228799343109131
hhokialh-1,Br2039,Xenium,3294.4375,3460.5927734375,Oligodendrocyte,4.502702713012695
hholapih-1,Br2039,Xenium,3274.712890625,3490.173583984375,Oligodendrocyte,4.122058391571045
hhongbkb-1,Br2039,Xenium,3218.93408203125,3410.163330078125,Oligodendrocyte,0.9598586559295654
hhopfjep-1,Br2039,Xenium,3237.66259765625,3489.431884765625,Astrocyte,5.310179710388184
hhpajfhe-1,Br2039,Xenium,3246.079345703125,3466.230224609375,Oligodendrocyte,4.7786359786987305
hhpakcnd-1,Br2039,Xenium,3238.75732421875,3459.086181640625,Oligodendrocyte,5.1786909103393555
hhpakgfl-1,Br2039,Xenium,3231.31982421875,3448.669189453125,Endothelial,4.384012222290039
hhpbhcef-1,Br2039,Xenium,3241.017822265625,3516.963134765625,Astrocyte,4.037718772888184
